date,order_id,item_name,category,quantity,price,total,payment_method,customer_type
2025-02-10 13:39:41,101401,Berry Blast,Juice,1,4.00,4.00,Card,Returning
2025-02-10 13:39:41,101401,Espresso,Coffee,1,2.50,2.50,Card,Returning
2025-02-10 13:39:41,101401,Matcha,Tea,1,4.25,4.25,Card,Returning
2025-02-10 15:16:24,101402,Chai Tea,Tea,1,3.25,3.25,Card,Returning
2025-02-10 15:16:24,101402,Cappuccino,Coffee,1,4.00,4.00,Card,Returning
2025-02-10 15:16:24,101402,Orange Juice,Juice,2,3.00,6.00,Card,Returning
2025-02-10 13:59:39,101403,Espresso,Coffee,1,2.50,2.50,Card,Returning
2025-02-10 13:59:39,101403,Ham Sandwich,Savory,1,5.50,5.50,Card,New
2025-02-10 13:59:39,101403,Americano,Coffee,1,3.00,3.00,Cash,Returning
2025-02-10 20:49:31,101404,Chai Tea,Tea,2,3.25,6.50,Card,Returning
2025-02-10 20:49:31,101404,Chai Tea,Tea,1,3.25,3.25,Card,Returning
2025-02-10 15:29:11,101405,Orange Juice,Juice,3,3.00,9.00,Card,Returning
2025-02-10 15:29:11,101405,Mango Juice,Juice,2,3.50,7.00,Card,Returning
2025-02-10 15:29:11,101405,Chai Tea,Tea,1,3.25,3.25,Card,New
2025-02-10 19:04:11,101406,Ham Sandwich,Savory,1,5.50,5.50,Card,Returning
2025-02-10 17:27:16,101407,Matcha,Tea,1,4.25,4.25,Card,New
2025-02-10 18:30:05,101408,Chai Tea,Tea,1,3.25,3.25,Card,New
2025-02-10 18:30:05,101408,Blueberry Muffin,Bakery,2,2.75,5.50,Card,New
2025-02-10 18:30:05,101408,Matcha,Tea,1,4.25,4.25,Card,Returning
2025-02-10 11:23:19,101409,Green Detox,Juice,1,4.50,4.50,Card,Returning
2025-02-11 09:19:56,101410,Cappuccino,Coffee,2,4.00,8.00,Mobile Pay,Returning
2025-02-11 09:19:56,101410,Green Detox,Juice,1,4.50,4.50,Card,New
2025-02-11 09:19:56,101410,Ham Sandwich,Savory,1,5.50,5.50,Card,Returning
2025-02-11 14:27:21,101411,Orange Juice,Juice,2,3.00,6.00,Card,Returning
2025-02-11 09:13:22,101412,Mango Juice,Juice,1,3.50,3.50,Card,Returning
2025-02-11 09:13:22,101412,Berry Blast,Juice,1,4.00,4.00,Card,New
2025-02-11 09:13:22,101412,Mango Juice,Juice,1,3.50,3.50,Mobile Pay,Returning
2025-02-11 06:49:50,101413,Green Detox,Juice,3,4.50,13.50,Cash,New
2025-02-11 06:49:50,101413,Berry Blast,Juice,1,4.00,4.00,Card,New
2025-02-11 13:50:15,101414,Berry Blast,Juice,1,4.00,4.00,Card,Returning
2025-02-11 13:50:15,101414,Berry Blast,Juice,2,4.00,8.00,Cash,New
2025-02-11 13:50:15,101414,Green Detox,Juice,1,4.50,4.50,Card,New
2025-02-11 12:42:28,101415,Avocado Toast,Savory,1,6.00,6.00,Card,New
2025-02-11 09:12:58,101416,Americano,Coffee,1,3.00,3.00,Cash,Returning
2025-02-11 13:52:09,101417,Blueberry Muffin,Bakery,2,2.75,5.50,Card,New
2025-02-11 13:52:09,101417,Chai Tea,Tea,1,3.25,3.25,Mobile Pay,New
2025-02-11 13:52:09,101417,Americano,Coffee,1,3.00,3.00,Cash,New
2025-02-11 06:42:12,101418,Avocado Toast,Savory,1,6.00,6.00,Cash,Returning
2025-02-11 06:42:12,101418,Berry Blast,Juice,1,4.00,4.00,Card,Returning
2025-02-11 19:05:04,101419,Blueberry Muffin,Bakery,1,2.75,2.75,Card,Returning
2025-02-11 19:05:04,101419,Avocado Toast,Savory,3,6.00,18.00,Cash,New
2025-02-11 15:32:10,101420,Bagel,Bakery,1,2.00,2.00,Cash,Returning
2025-02-11 19:48:52,101421,Matcha,Tea,1,4.25,4.25,Card,New
2025-02-11 19:48:52,101421,Blueberry Muffin,Bakery,1,2.75,2.75,Card,Returning
2025-02-11 15:11:20,101422,Mango Juice,Juice,1,3.50,3.50,Card,New
2025-02-11 15:11:20,101422,Mango Juice,Juice,1,3.50,3.50,Card,New
2025-02-11 16:40:00,101423,Bagel,Bakery,3,2.00,6.00,Cash,Returning
2025-02-11 16:40:00,101423,Green Detox,Juice,1,4.50,4.50,Mobile Pay,New
2025-02-11 16:40:00,101423,Berry Blast,Juice,1,4.00,4.00,Cash,New
2025-02-11 16:06:58,101424,Berry Blast,Juice,2,4.00,8.00,Card,Returning
2025-02-11 16:06:58,101424,Cold Brew,Coffee,1,4.50,4.50,Card,Returning
2025-02-11 12:17:20,101425,Ham Sandwich,Savory,2,5.50,11.00,Card,New
2025-02-11 20:08:29,101426,Berry Blast,Juice,3,4.00,12.00,Card,Returning
2025-02-11 20:08:29,101426,Matcha,Tea,1,4.25,4.25,Card,New
2025-02-11 20:08:29,101426,Cappuccino,Coffee,2,4.00,8.00,Card,Returning
2025-02-11 20:24:23,101427,Americano,Coffee,1,3.00,3.00,Card,Returning
2025-02-11 20:24:23,101427,Cold Brew,Coffee,1,4.50,4.50,Card,New
2025-02-11 20:24:23,101427,Avocado Toast,Savory,2,6.00,12.00,Cash,Returning
2025-02-11 15:23:38,101428,Americano,Coffee,1,3.00,3.00,Card,Returning
2025-02-11 18:55:38,101429,Green Detox,Juice,3,4.50,13.50,Card,New
2025-02-11 18:55:38,101429,Avocado Toast,Savory,2,6.00,12.00,Card,New
2025-02-11 18:55:38,101429,Berry Blast,Juice,1,4.00,4.00,Card,Returning
2025-02-11 12:39:40,101430,Bagel,Bakery,1,2.00,2.00,Card,New
2025-02-11 12:39:40,101430,Berry Blast,Juice,1,4.00,4.00,Card,Returning
2025-02-11 09:06:46,101431,Mango Juice,Juice,1,3.50,3.50,Card,New
2025-02-11 09:06:46,101431,Orange Juice,Juice,1,3.00,3.00,Card,New
2025-02-11 11:24:57,101432,Croissant,Bakery,2,2.50,5.00,Card,Returning
2025-02-11 12:39:30,101433,Green Detox,Juice,1,4.50,4.50,Card,Returning
2025-02-11 12:39:30,101433,Cold Brew,Coffee,2,4.50,9.00,Card,New
2025-02-11 15:12:11,101434,Latte,Coffee,1,4.00,4.00,Card,Returning
2025-02-11 15:12:11,101434,Green Detox,Juice,1,4.50,4.50,Cash,Returning
2025-02-11 20:54:24,101435,Green Detox,Juice,1,4.50,4.50,Cash,Returning
2025-02-11 20:06:02,101436,Cold Brew,Coffee,3,4.50,13.50,Card,Returning
2025-02-11 20:06:02,101436,Bagel,Bakery,1,2.00,2.00,Card,Returning
2025-02-11 09:17:34,101437,Blueberry Muffin,Bakery,1,2.75,2.75,Card,Returning
2025-02-11 09:17:34,101437,Chai Tea,Tea,2,3.25,6.50,Card,New
2025-02-11 16:20:03,101438,Mango Juice,Juice,1,3.50,3.50,Card,New
2025-02-11 13:28:10,101439,Mango Juice,Juice,1,3.50,3.50,Card,New
2025-02-11 13:28:10,101439,Bagel,Bakery,1,2.00,2.00,Card,Returning
2025-02-11 13:28:10,101439,Americano,Coffee,2,3.00,6.00,Card,Returning
2025-02-11 09:50:21,101440,Berry Blast,Juice,1,4.00,4.00,Card,New
2025-02-11 19:24:52,101441,Cappuccino,Coffee,1,4.00,4.00,Card,Returning
2025-02-11 19:24:52,101441,Bagel,Bakery,1,2.00,2.00,Card,Returning
2025-02-11 19:24:52,101441,Berry Blast,Juice,1,4.00,4.00,Mobile Pay,Returning
2025-02-12 06:34:37,101442,Orange Juice,Juice,1,3.00,3.00,Card,New
2025-02-12 06:34:37,101442,Ham Sandwich,Savory,1,5.50,5.50,Mobile Pay,Returning
2025-02-12 06:34:37,101442,Cold Brew,Coffee,1,4.50,4.50,Card,Returning
2025-02-12 13:20:04,101443,Green Detox,Juice,1,4.50,4.50,Card,Returning
2025-02-12 13:20:04,101443,Blueberry Muffin,Bakery,1,2.75,2.75,Card,New
2025-02-12 13:20:04,101443,Croissant,Bakery,1,2.50,2.50,Card,New
2025-02-12 16:29:10,101444,Matcha,Tea,1,4.25,4.25,Card,New
2025-02-12 16:29:10,101444,Chai Tea,Tea,1,3.25,3.25,Card,Returning
2025-02-12 18:35:17,101445,Berry Blast,Juice,1,4.00,4.00,Card,Returning
2025-02-12 18:35:17,101445,Green Detox,Juice,2,4.50,9.00,Card,New
2025-02-12 18:35:17,101445,Ham Sandwich,Savory,1,5.50,5.50,Card,Returning
2025-02-12 07:28:17,101446,Bagel,Bakery,1,2.00,2.00,Card,New
2025-02-12 07:28:17,101446,Mango Juice,Juice,1,3.50,3.50,Card,Returning
2025-02-12 07:28:17,101446,Cold Brew,Coffee,1,4.50,4.50,Card,Returning
2025-02-12 09:58:04,101447,Ham Sandwich,Savory,2,5.50,11.00,Cash,New
2025-02-12 09:37:27,101448,Chai Tea,Tea,1,3.25,3.25,Card,Returning
2025-02-12 17:27:03,101449,Blueberry Muffin,Bakery,1,2.75,2.75,Card,New
2025-02-12 11:08:07,101450,Orange Juice,Juice,1,3.00,3.00,Cash,New
2025-02-12 11:08:07,101450,Matcha,Tea,2,4.25,8.50,Card,Returning
2025-02-12 11:08:07,101450,Orange Juice,Juice,1,3.00,3.00,Card,Returning
2025-02-12 08:50:29,101451,Cappuccino,Coffee,1,4.00,4.00,Card,New
2025-02-12 08:50:29,101451,Orange Juice,Juice,1,3.00,3.00,Mobile Pay,Returning
2025-02-12 08:50:29,101451,Ham Sandwich,Savory,1,5.50,5.50,Cash,Returning
2025-02-12 09:02:20,101452,Espresso,Coffee,1,2.50,2.50,Cash,Returning
2025-02-12 18:59:11,101453,Americano,Coffee,2,3.00,6.00,Card,Returning
2025-02-12 18:59:11,101453,Americano,Coffee,2,3.00,6.00,Card,Returning
2025-02-12 18:59:11,101453,Avocado Toast,Savory,1,6.00,6.00,Card,New
2025-02-12 10:39:44,101454,Espresso,Coffee,1,2.50,2.50,Cash,Returning
2025-02-12 11:30:35,101455,Green Detox,Juice,1,4.50,4.50,Mobile Pay,New
2025-02-12 20:23:09,101456,Americano,Coffee,1,3.00,3.00,Mobile Pay,Returning
2025-02-12 20:23:09,101456,Cappuccino,Coffee,1,4.00,4.00,Card,New
2025-02-12 14:28:00,101457,Mango Juice,Juice,1,3.50,3.50,Mobile Pay,Returning
2025-02-12 14:28:00,101457,Green Detox,Juice,1,4.50,4.50,Cash,New
2025-02-12 14:28:00,101457,Berry Blast,Juice,1,4.00,4.00,Card,New
2025-02-12 10:32:45,101458,Americano,Coffee,1,3.00,3.00,Mobile Pay,Returning
2025-02-12 10:32:45,101458,Matcha,Tea,1,4.25,4.25,Mobile Pay,Returning
2025-02-12 17:58:19,101459,Americano,Coffee,1,3.00,3.00,Card,Returning
2025-02-12 11:13:22,101460,Espresso,Coffee,1,2.50,2.50,Card,Returning
2025-02-12 11:13:22,101460,Americano,Coffee,1,3.00,3.00,Card,Returning
2025-02-12 12:06:39,101461,Croissant,Bakery,2,2.50,5.00,Card,Returning
2025-02-12 12:06:39,101461,Bagel,Bakery,2,2.00,4.00,Cash,Returning
2025-02-12 12:06:39,101461,Green Detox,Juice,1,4.50,4.50,Card,Returning
2025-02-12 13:31:39,101462,Chai Tea,Tea,1,3.25,3.25,Card,Returning
2025-02-12 13:31:39,101462,Croissant,Bakery,2,2.50,5.00,Card,Returning
2025-02-12 13:31:39,101462,Ham Sandwich,Savory,1,5.50,5.50,Card,Returning
2025-02-12 19:24:55,101463,Croissant,Bakery,3,2.50,7.50,Card,New
2025-02-12 10:06:10,101464,Green Detox,Juice,1,4.50,4.50,Cash,New
2025-02-12 09:36:06,101465,Green Detox,Juice,1,4.50,4.50,Cash,Returning
2025-02-12 09:36:06,101465,Cappuccino,Coffee,1,4.00,4.00,Card,Returning
2025-02-12 09:36:06,101465,Green Detox,Juice,1,4.50,4.50,Mobile Pay,Returning
2025-02-12 17:52:20,101466,Matcha,Tea,1,4.25,4.25,Card,Returning
2025-02-12 17:52:20,101466,Espresso,Coffee,1,2.50,2.50,Card,Returning
2025-02-12 17:52:20,101466,Americano,Coffee,1,3.00,3.00,Cash,Returning
2025-02-12 14:58:20,101467,Cold Brew,Coffee,1,4.50,4.50,Cash,Returning
2025-02-12 14:58:20,101467,Cappuccino,Coffee,1,4.00,4.00,Card,Returning
2025-02-12 08:24:21,101468,Chai Tea,Tea,1,3.25,3.25,Cash,Returning
2025-02-12 08:24:21,101468,Ham Sandwich,Savory,1,5.50,5.50,Card,New
2025-02-12 12:22:02,101469,Chai Tea,Tea,1,3.25,3.25,Card,New
2025-02-12 09:16:46,101470,Latte,Coffee,1,4.00,4.00,Card,Returning
2025-02-12 09:16:46,101470,Americano,Coffee,1,3.00,3.00,Cash,Returning
2025-02-12 09:16:46,101470,Americano,Coffee,1,3.00,3.00,Card,Returning
2025-02-12 08:08:30,101471,Bagel,Bakery,1,2.00,2.00,Cash,Returning
2025-02-12 08:08:30,101471,Bagel,Bakery,1,2.00,2.00,Cash,New
2025-02-12 12:04:03,101472,Blueberry Muffin,Bakery,1,2.75,2.75,Card,Returning
2025-02-12 12:04:03,101472,Avocado Toast,Savory,2,6.00,12.00,Card,Returning
2025-02-12 12:04:03,101472,Blueberry Muffin,Bakery,1,2.75,2.75,Cash,New
2025-02-12 20:29:11,101473,Orange Juice,Juice,1,3.00,3.00,Card,New
2025-02-12 20:29:11,101473,Americano,Coffee,1,3.00,3.00,Cash,Returning
2025-02-12 20:29:11,101473,Bagel,Bakery,1,2.00,2.00,Card,Returning
2025-02-12 15:43:41,101474,Blueberry Muffin,Bakery,1,2.75,2.75,Card,Returning
2025-02-12 19:23:06,101475,Chai Tea,Tea,1,3.25,3.25,Mobile Pay,Returning
2025-02-12 09:17:00,101476,Latte,Coffee,1,4.00,4.00,Card,Returning
2025-02-12 09:17:00,101476,Cappuccino,Coffee,1,4.00,4.00,Card,Returning
2025-02-12 12:38:41,101477,Berry Blast,Juice,1,4.00,4.00,Card,Returning
2025-02-12 10:44:11,101478,Avocado Toast,Savory,3,6.00,18.00,Card,Returning
2025-02-12 10:44:11,101478,Latte,Coffee,3,4.00,12.00,Cash,Returning
2025-02-12 17:37:15,101479,Ham Sandwich,Savory,1,5.50,5.50,Cash,Returning
2025-02-12 17:37:15,101479,Latte,Coffee,1,4.00,4.00,Card,Returning
2025-02-12 17:17:17,101480,Avocado Toast,Savory,1,6.00,6.00,Card,Returning
2025-02-12 09:58:41,101481,Americano,Coffee,1,3.00,3.00,Cash,New
2025-02-12 07:03:21,101482,Cold Brew,Coffee,1,4.50,4.50,Cash,New
2025-02-12 08:32:46,101483,Latte,Coffee,1,4.00,4.00,Mobile Pay,Returning
2025-02-12 15:28:54,101484,Ham Sandwich,Savory,1,5.50,5.50,Card,New
2025-02-12 15:28:54,101484,Orange Juice,Juice,1,3.00,3.00,Card,Returning
2025-02-12 15:28:54,101484,Latte,Coffee,1,4.00,4.00,Card,New
2025-02-12 10:51:24,101485,Blueberry Muffin,Bakery,1,2.75,2.75,Card,Returning
2025-02-12 16:53:15,101486,Latte,Coffee,1,4.00,4.00,Cash,New
2025-02-12 16:53:15,101486,Green Detox,Juice,1,4.50,4.50,Card,Returning
2025-02-12 16:53:15,101486,Bagel,Bakery,1,2.00,2.00,Cash,New
2025-02-13 16:04:54,101487,Ham Sandwich,Savory,1,5.50,5.50,Card,New
2025-02-13 16:04:54,101487,Latte,Coffee,1,4.00,4.00,Mobile Pay,Returning
2025-02-13 16:04:54,101487,Berry Blast,Juice,1,4.00,4.00,Cash,New
2025-02-13 08:01:42,101488,Chai Tea,Tea,2,3.25,6.50,Card,Returning
2025-02-13 17:58:14,101489,Espresso,Coffee,1,2.50,2.50,Card,Returning
2025-02-13 17:58:14,101489,Mango Juice,Juice,1,3.50,3.50,Cash,Returning
2025-02-13 17:58:14,101489,Berry Blast,Juice,1,4.00,4.00,Cash,New
2025-02-13 15:22:31,101490,Cold Brew,Coffee,1,4.50,4.50,Cash,New
2025-02-13 15:22:31,101490,Cappuccino,Coffee,1,4.00,4.00,Card,Returning
2025-02-13 15:22:31,101490,Green Detox,Juice,1,4.50,4.50,Card,New
2025-02-13 17:02:37,101491,Croissant,Bakery,1,2.50,2.50,Card,New
2025-02-13 15:47:44,101492,Cold Brew,Coffee,1,4.50,4.50,Card,New
2025-02-13 15:47:44,101492,Blueberry Muffin,Bakery,1,2.75,2.75,Card,New
2025-02-13 18:18:47,101493,Matcha,Tea,1,4.25,4.25,Card,New
2025-02-13 18:18:47,101493,Croissant,Bakery,2,2.50,5.00,Card,Returning
2025-02-13 18:18:47,101493,Avocado Toast,Savory,1,6.00,6.00,Card,Returning
2025-02-13 09:58:21,101494,Berry Blast,Juice,1,4.00,4.00,Cash,Returning
2025-02-13 09:58:21,101494,Mango Juice,Juice,1,3.50,3.50,Card,Returning
2025-02-13 12:08:47,101495,Espresso,Coffee,1,2.50,2.50,Card,Returning
2025-02-13 09:52:30,101496,Cold Brew,Coffee,1,4.50,4.50,Card,New
2025-02-13 09:52:30,101496,Green Detox,Juice,1,4.50,4.50,Cash,Returning
2025-02-13 17:30:30,101497,Cold Brew,Coffee,1,4.50,4.50,Cash,New
2025-02-13 15:32:33,101498,Matcha,Tea,1,4.25,4.25,Card,Returning
2025-02-13 15:32:33,101498,Ham Sandwich,Savory,1,5.50,5.50,Cash,Returning
2025-02-13 15:32:33,101498,Avocado Toast,Savory,1,6.00,6.00,Card,New
2025-02-13 10:40:17,101499,Americano,Coffee,1,3.00,3.00,Cash,Returning
2025-02-13 16:58:43,101500,Latte,Coffee,2,4.00,8.00,Cash,Returning
2025-02-13 15:40:57,101501,Matcha,Tea,1,4.25,4.25,Card,Returning
2025-02-13 15:40:57,101501,Croissant,Bakery,1,2.50,2.50,Card,Returning
2025-02-13 15:40:57,101501,Cold Brew,Coffee,1,4.50,4.50,Card,New
2025-02-13 18:52:52,101502,Avocado Toast,Savory,1,6.00,6.00,Card,Returning
2025-02-13 11:03:05,101503,Mango Juice,Juice,3,3.50,10.50,Cash,Returning
2025-02-13 11:03:05,101503,Blueberry Muffin,Bakery,1,2.75,2.75,Card,New
2025-02-13 11:03:05,101503,Cappuccino,Coffee,1,4.00,4.00,Card,Returning
2025-02-13 10:06:59,101504,Mango Juice,Juice,2,3.50,7.00,Card,Returning
2025-02-13 10:06:59,101504,Americano,Coffee,1,3.00,3.00,Card,Returning
2025-02-13 20:57:16,101505,Matcha,Tea,2,4.25,8.50,Mobile Pay,New
2025-02-13 20:57:16,101505,Latte,Coffee,1,4.00,4.00,Cash,New
2025-02-13 13:10:55,101506,Blueberry Muffin,Bakery,1,2.75,2.75,Card,New
2025-02-13 13:28:28,101507,Green Detox,Juice,1,4.50,4.50,Cash,Returning
2025-02-13 13:28:28,101507,Ham Sandwich,Savory,2,5.50,11.00,Card,New
2025-02-13 13:28:28,101507,Orange Juice,Juice,1,3.00,3.00,Cash,Returning
2025-02-13 13:22:20,101508,Orange Juice,Juice,1,3.00,3.00,Card,Returning
2025-02-13 13:57:22,101509,Cold Brew,Coffee,1,4.50,4.50,Card,New
2025-02-13 13:57:22,101509,Avocado Toast,Savory,3,6.00,18.00,Cash,Returning
2025-02-13 13:57:22,101509,Blueberry Muffin,Bakery,1,2.75,2.75,Card,Returning
2025-02-13 13:26:07,101510,Espresso,Coffee,1,2.50,2.50,Card,New
2025-02-13 13:26:07,101510,Croissant,Bakery,1,2.50,2.50,Cash,New
2025-02-13 19:11:12,101511,Americano,Coffee,1,3.00,3.00,Card,Returning
2025-02-13 19:11:12,101511,Croissant,Bakery,1,2.50,2.50,Mobile Pay,Returning
2025-02-13 19:11:12,101511,Croissant,Bakery,1,2.50,2.50,Mobile Pay,Returning
2025-02-13 08:19:48,101512,Chai Tea,Tea,1,3.25,3.25,Cash,New
2025-02-13 08:19:48,101512,Berry Blast,Juice,1,4.00,4.00,Cash,Returning
2025-02-13 10:17:35,101513,Blueberry Muffin,Bakery,2,2.75,5.50,Card,Returning
2025-02-13 10:17:35,101513,Green Detox,Juice,1,4.50,4.50,Card,Returning
2025-02-13 10:17:35,101513,Berry Blast,Juice,1,4.00,4.00,Cash,Returning
2025-02-13 06:58:23,101514,Latte,Coffee,1,4.00,4.00,Card,Returning
2025-02-13 06:58:23,101514,Americano,Coffee,3,3.00,9.00,Mobile Pay,Returning
2025-02-13 06:58:23,101514,Blueberry Muffin,Bakery,1,2.75,2.75,Card,New
2025-02-13 13:50:51,101515,Avocado Toast,Savory,1,6.00,6.00,Mobile Pay,New
2025-02-13 13:50:51,101515,Chai Tea,Tea,1,3.25,3.25,Card,New
2025-02-13 06:00:04,101516,Green Detox,Juice,1,4.50,4.50,Cash,Returning
2025-02-13 06:00:04,101516,Chai Tea,Tea,1,3.25,3.25,Card,New
2025-02-13 06:00:04,101516,Berry Blast,Juice,1,4.00,4.00,Card,New
2025-02-13 07:28:37,101517,Bagel,Bakery,1,2.00,2.00,Card,Returning
2025-02-13 07:28:37,101517,Latte,Coffee,1,4.00,4.00,Cash,Returning
2025-02-13 19:18:39,101518,Latte,Coffee,1,4.00,4.00,Card,Returning
2025-02-13 11:46:04,101519,Chai Tea,Tea,1,3.25,3.25,Cash,New
2025-02-13 11:46:04,101519,Green Detox,Juice,1,4.50,4.50,Card,Returning
2025-02-14 10:56:56,101520,Latte,Coffee,1,4.00,4.00,Card,Returning
2025-02-14 10:56:56,101520,Bagel,Bakery,1,2.00,2.00,Mobile Pay,New
2025-02-14 10:56:56,101520,Americano,Coffee,2,3.00,6.00,Card,Returning
2025-02-14 14:26:03,101521,Chai Tea,Tea,1,3.25,3.25,Card,New
2025-02-14 14:26:03,101521,Avocado Toast,Savory,1,6.00,6.00,Card,New
2025-02-14 09:57:21,101522,Berry Blast,Juice,1,4.00,4.00,Card,Returning
2025-02-14 09:57:21,101522,Latte,Coffee,1,4.00,4.00,Cash,New
2025-02-14 14:52:17,101523,Chai Tea,Tea,2,3.25,6.50,Cash,New
2025-02-14 14:52:17,101523,Green Detox,Juice,1,4.50,4.50,Card,Returning
2025-02-14 07:17:59,101524,Ham Sandwich,Savory,1,5.50,5.50,Card,New
2025-02-14 18:37:48,101525,Green Detox,Juice,1,4.50,4.50,Card,Returning
2025-02-14 18:37:48,101525,Avocado Toast,Savory,2,6.00,12.00,Cash,Returning
2025-02-14 18:37:48,101525,Croissant,Bakery,3,2.50,7.50,Card,Returning
2025-02-14 07:04:02,101526,Avocado Toast,Savory,1,6.00,6.00,Card,Returning
2025-02-14 19:09:10,101527,Chai Tea,Tea,1,3.25,3.25,Card,New
2025-02-14 17:39:07,101528,Cold Brew,Coffee,2,4.50,9.00,Cash,Returning
2025-02-14 17:39:07,101528,Matcha,Tea,1,4.25,4.25,Card,New
2025-02-14 17:39:07,101528,Matcha,Tea,2,4.25,8.50,Card,Returning
2025-02-14 08:24:55,101529,Avocado Toast,Savory,2,6.00,12.00,Cash,Returning
2025-02-14 08:24:55,101529,Americano,Coffee,1,3.00,3.00,Cash,Returning
2025-02-14 08:24:55,101529,Cold Brew,Coffee,2,4.50,9.00,Card,New
2025-02-14 16:51:37,101530,Croissant,Bakery,2,2.50,5.00,Card,New
2025-02-14 16:51:37,101530,Berry Blast,Juice,1,4.00,4.00,Cash,Returning
2025-02-14 10:46:39,101531,Americano,Coffee,1,3.00,3.00,Cash,Returning
2025-02-14 10:46:39,101531,Blueberry Muffin,Bakery,1,2.75,2.75,Cash,Returning
2025-02-14 10:46:39,101531,Avocado Toast,Savory,1,6.00,6.00,Mobile Pay,Returning
2025-02-14 12:40:51,101532,Croissant,Bakery,1,2.50,2.50,Card,New
2025-02-14 12:40:51,101532,Bagel,Bakery,1,2.00,2.00,Mobile Pay,New
2025-02-14 08:43:52,101533,Cold Brew,Coffee,2,4.50,9.00,Card,New
2025-02-14 09:10:21,101534,Chai Tea,Tea,1,3.25,3.25,Cash,Returning
2025-02-14 09:10:21,101534,Avocado Toast,Savory,1,6.00,6.00,Card,Returning
2025-02-14 09:10:21,101534,Orange Juice,Juice,2,3.00,6.00,Card,Returning
2025-02-14 17:18:52,101535,Avocado Toast,Savory,1,6.00,6.00,Card,Returning
2025-02-14 14:26:46,101536,Avocado Toast,Savory,1,6.00,6.00,Card,New
2025-02-14 14:26:46,101536,Blueberry Muffin,Bakery,1,2.75,2.75,Card,New
2025-02-14 14:26:46,101536,Green Detox,Juice,1,4.50,4.50,Cash,New
2025-02-14 18:08:22,101537,Avocado Toast,Savory,1,6.00,6.00,Card,Returning
2025-02-14 19:19:40,101538,Latte,Coffee,1,4.00,4.00,Card,Returning
2025-02-14 19:19:40,101538,Ham Sandwich,Savory,2,5.50,11.00,Card,Returning
2025-02-14 19:19:40,101538,Avocado Toast,Savory,1,6.00,6.00,Card,Returning
2025-02-14 12:45:14,101539,Green Detox,Juice,2,4.50,9.00,Mobile Pay,New
2025-02-14 12:45:14,101539,Cold Brew,Coffee,1,4.50,4.50,Cash,Returning
2025-02-14 12:45:14,101539,Matcha,Tea,1,4.25,4.25,Card,New
2025-02-14 14:49:34,101540,Cappuccino,Coffee,1,4.00,4.00,Card,Returning
2025-02-14 14:49:34,101540,Cappuccino,Coffee,2,4.00,8.00,Card,New
2025-02-14 18:21:15,101541,Green Detox,Juice,1,4.50,4.50,Card,Returning
2025-02-14 18:21:15,101541,Avocado Toast,Savory,1,6.00,6.00,Card,New
2025-02-14 06:39:50,101542,Green Detox,Juice,1,4.50,4.50,Mobile Pay,Returning
2025-02-14 06:39:50,101542,Green Detox,Juice,3,4.50,13.50,Card,New
2025-02-14 06:39:50,101542,Croissant,Bakery,1,2.50,2.50,Card,Returning
2025-02-14 08:30:46,101543,Cold Brew,Coffee,1,4.50,4.50,Card,Returning
2025-02-14 08:30:46,101543,Berry Blast,Juice,1,4.00,4.00,Cash,Returning
2025-02-14 12:16:43,101544,Avocado Toast,Savory,1,6.00,6.00,Card,New
2025-02-14 12:16:43,101544,Ham Sandwich,Savory,2,5.50,11.00,Cash,Returning
2025-02-14 16:35:41,101545,Cold Brew,Coffee,2,4.50,9.00,Card,Returning
2025-02-14 14:13:52,101546,Berry Blast,Juice,1,4.00,4.00,Card,Returning
2025-02-14 14:13:52,101546,Ham Sandwich,Savory,1,5.50,5.50,Mobile Pay,New
2025-02-14 14:13:52,101546,Latte,Coffee,1,4.00,4.00,Card,Returning
2025-02-14 17:10:12,101547,Latte,Coffee,1,4.00,4.00,Card,Returning
2025-02-14 11:28:50,101548,Bagel,Bakery,1,2.00,2.00,Card,Returning
2025-02-14 11:28:50,101548,Mango Juice,Juice,2,3.50,7.00,Cash,New
2025-02-14 11:28:50,101548,Latte,Coffee,1,4.00,4.00,Card,Returning
2025-02-14 16:52:57,101549,Orange Juice,Juice,1,3.00,3.00,Cash,New
2025-02-14 10:16:21,101550,Green Detox,Juice,1,4.50,4.50,Card,Returning
2025-02-14 15:00:45,101551,Croissant,Bakery,1,2.50,2.50,Card,Returning
2025-02-14 12:20:51,101552,Cappuccino,Coffee,1,4.00,4.00,Cash,Returning
2025-02-14 12:20:51,101552,Blueberry Muffin,Bakery,1,2.75,2.75,Cash,Returning
2025-02-14 12:20:51,101552,Blueberry Muffin,Bakery,2,2.75,5.50,Card,Returning
2025-02-14 07:51:45,101553,Latte,Coffee,1,4.00,4.00,Cash,New
2025-02-14 07:51:45,101553,Berry Blast,Juice,1,4.00,4.00,Cash,New
2025-02-15 14:16:52,101554,Orange Juice,Juice,1,3.00,3.00,Cash,Returning
2025-02-15 14:16:52,101554,Chai Tea,Tea,1,3.25,3.25,Card,Returning
2025-02-15 12:40:43,101555,Cappuccino,Coffee,1,4.00,4.00,Mobile Pay,Returning
2025-02-15 19:24:18,101556,Chai Tea,Tea,1,3.25,3.25,Card,New
2025-02-15 19:24:18,101556,Bagel,Bakery,1,2.00,2.00,Card,Returning
2025-02-15 07:08:09,101557,Cappuccino,Coffee,1,4.00,4.00,Mobile Pay,Returning
